step,value,wall_time
150,-87.69205474853516,1765053748.459811
151,-71.52128601074219,1765053761.6309383
152,-74.72496032714844,1765053774.6527998
153,-67.06002044677734,1765053787.8789985
154,-66.67892456054688,1765053800.7084923
155,-66.95858764648438,1765053813.934269
156,-72.16850280761719,1765053827.214685
157,-65.6303482055664,1765053840.039288
158,-67.81644439697266,1765053854.0829556
159,-61.639251708984375,1765053868.1877527
160,-67.82615661621094,1765053975.9482317
161,-64.13572692871094,1765053989.007802
162,-66.70195770263672,1765054004.151082
163,-63.73783874511719,1765054018.298065
164,-64.61663818359375,1765054032.4230628
165,-65.9206314086914,1765054047.0219276
166,-65.7007064819336,1765054061.722706
167,-72.63903045654297,1765054076.0555024
168,-67.29865264892578,1765054090.310251
169,-64.97268676757812,1765054104.385761
170,-67.00773620605469,1765054117.6138308
171,-66.0756607055664,1765054131.4763336
172,-65.48970794677734,1765054145.6334336
173,-68.61335754394531,1765054159.2151952
174,-61.366756439208984,1765054172.3988388
175,-64.71224975585938,1765054185.8725033
176,-69.12334442138672,1765054199.5655353
177,-65.30789947509766,1765054214.678079
178,-62.2547607421875,1765054228.8341076
179,-68.55364227294922,1765054242.832559
180,-63.751373291015625,1765054347.7769818
181,-70.00394439697266,1765054361.8944335
182,-68.64289855957031,1765054375.7066078
183,-66.90663146972656,1765054389.3894684
184,-68.40008544921875,1765054403.1097631
185,-67.37211608886719,1765054417.2093365
186,-72.98174285888672,1765054431.8270855
187,-69.51640319824219,1765054445.7790835
188,-80.05306243896484,1765054460.6783133
189,-63.93465805053711,1765054474.668082
190,-63.225032806396484,1765054487.8239863
191,-61.604339599609375,1765054500.9753628
192,-64.35232543945312,1765054514.9327981
193,-64.7435073852539,1765054528.3358545
194,-64.8674087524414,1765054542.9440484
195,-62.44179916381836,1765054556.9479158
196,-65.47547149658203,1765054571.7398
197,-81.53977966308594,1765054586.8195853
198,-74.16242980957031,1765054601.249563
199,-76.50717163085938,1765054614.5736804
200,-73.81303405761719,1765054728.1025007
201,-79.30892944335938,1765054742.2645047
202,-82.43309783935547,1765054757.0961964
203,-67.24823760986328,1765054771.882283
204,-77.02123260498047,1765054785.5781949
205,-69.25200653076172,1765054800.2495131
206,-88.21598815917969,1765054814.4727879
207,-75.94756317138672,1765054828.9760926
208,-71.0001220703125,1765054843.8598404
209,-71.1030044555664,1765054858.6918747
210,-101.28045654296875,1765054873.0785403
211,-72.55775451660156,1765054889.0591774
212,-83.3612289428711,1765054903.601933
213,-87.97557830810547,1765054918.1424217
214,-82.8529052734375,1765054932.0901291
215,-78.18937683105469,1765054946.4500582
216,-81.48405456542969,1765054960.6466773
217,-73.36199951171875,1765054974.3354123
218,-76.95653533935547,1765054987.9424226
219,-69.80278015136719,1765055001.6251717
220,-72.8562240600586,1765055110.7671964
221,-88.80642700195312,1765055124.5243979
222,-70.95782470703125,1765055138.6168292
223,-75.22647094726562,1765055152.6401064
224,-75.04728698730469,1765055166.3694243
225,-63.72444152832031,1765055180.0457294
226,-66.2652816772461,1765055193.78048
227,-65.50457000732422,1765055208.921857
228,-63.065460205078125,1765055223.2417624
229,-61.47869110107422,1765055237.2693336
230,-63.16060256958008,1765055250.8376133
231,-61.70968246459961,1765055265.7163348
232,-62.11599349975586,1765055279.9428263
233,-63.504146575927734,1765055293.8176253
234,-62.21919631958008,1765055308.6081564
235,-59.251243591308594,1765055322.1958346
236,-60.9500732421875,1765055335.7367642
237,-64.26903533935547,1765055348.5858116
238,-69.15498352050781,1765055363.0855606
239,-66.39460754394531,1765055376.3610015
