step,value,wall_time
1,0.03146863728761673,1765051039.1407893
2,0.03797192499041557,1765051052.720968
3,0.026772161945700645,1765051066.4442728
4,0.028255373239517212,1765051080.243267
5,0.023926546797156334,1765051093.989583
6,0.01962430402636528,1765051107.3162606
7,0.03015904128551483,1765051120.817312
8,0.04849649593234062,1765051136.044367
9,0.03022640570998192,1765051150.8049283
10,0.040816910564899445,1765051167.7747445
11,0.04887247458100319,1765051181.8381805
12,0.043602049350738525,1765051195.0237741
13,0.03887630254030228,1765051209.6135273
14,0.052056290209293365,1765051224.0326219
15,0.05175495520234108,1765051238.5657482
16,0.05448029935359955,1765051252.2476468
17,0.04901359602808952,1765051265.014936
18,0.07283060252666473,1765051277.7585769
19,0.05276793986558914,1765051290.517072
20,0.07142745703458786,1765051391.824451
21,0.043740104883909225,1765051406.4768765
22,0.07720215618610382,1765051421.697913
23,0.0793810561299324,1765051437.2965674
24,0.08364056050777435,1765051452.4714527
25,0.08143868297338486,1765051466.2360969
26,0.0884108692407608,1765051480.3333063
27,0.05161222815513611,1765051494.107396
28,0.059550728648900986,1765051507.6322308
29,0.07076723873615265,1765051521.8510046
30,0.07217515259981155,1765051536.0106385
31,0.06890196353197098,1765051550.0353367
32,0.07330242544412613,1765051563.889386
33,0.06565859168767929,1765051578.6698055
34,0.07371926307678223,1765051596.0368984
35,0.06050495430827141,1765051612.1744208
36,0.05221417546272278,1765051626.55944
37,0.04109460860490799,1765051641.5469334
38,0.0511297732591629,1765051656.2252214
39,0.04310888051986694,1765051670.5724788
40,0.05057669058442116,1765051780.8314579
41,0.05670538917183876,1765051793.8929763
42,0.06313693523406982,1765051806.8581166
43,0.07921349257230759,1765051819.779837
44,0.08177977055311203,1765051832.6280427
45,0.08309284597635269,1765051845.9269743
46,0.05144888535141945,1765051858.675685
47,0.061854287981987,1765051872.4244468
48,0.08032264560461044,1765051886.5638156
49,0.07060908526182175,1765051900.4659975
50,0.056020528078079224,1765051916.2094584
51,0.06997095793485641,1765051932.025355
52,0.05557183176279068,1765051945.4507015
53,0.07866434752941132,1765051958.8539886
54,0.06444922089576721,1765051972.2708895
55,0.07014051079750061,1765051985.8332388
56,0.07728978991508484,1765051999.8957434
57,0.07410404086112976,1765052014.3725717
58,0.07121723890304565,1765052029.6604726
59,0.06230279803276062,1765052043.2915418
60,0.05120682716369629,1765052149.1968393
61,0.06163327023386955,1765052163.8007722
62,0.058779988437891006,1765052178.5512125
63,0.057952187955379486,1765052191.5968175
64,0.061264343559741974,1765052204.7408843
65,0.07600145787000656,1765052217.6738951
66,0.051245834678411484,1765052230.4508643
67,0.06343018263578415,1765052243.7512772
68,0.06272783130407333,1765052256.6258817
69,0.07954538613557816,1765052269.878839
70,0.05951780825853348,1765052282.963251
71,0.06745646893978119,1765052296.4193628
72,0.053710274398326874,1765052309.654888
73,0.06463095545768738,1765052322.9227028
74,0.055565472692251205,1765052336.0720634
75,0.04731074348092079,1765052349.08516
76,0.05913401395082474,1765052362.6103518
77,0.0662713497877121,1765052375.678098
78,0.04368412122130394,1765052389.0331411
79,0.0565803125500679,1765052402.4526823
80,0.04859257489442825,1765052507.9446986
81,0.05834382772445679,1765052522.1544788
82,0.05758406221866608,1765052536.393617
83,0.0618230439722538,1765052549.5247831
84,0.051469650119543076,1765052562.7902894
85,0.06834312528371811,1765052576.1584592
86,0.06586490571498871,1765052589.9138749
87,0.053855691105127335,1765052603.6798937
88,0.06745819002389908,1765052617.5393364
89,0.05986560136079788,1765052631.5077412
90,0.05284394323825836,1765052646.1968129
91,0.0700002983212471,1765052661.1761386
92,0.05665747821331024,1765052676.2527893
93,0.055833254009485245,1765052690.2292309
94,0.07526006549596786,1765052704.290674
95,0.07513105869293213,1765052717.8663173
96,0.05496731400489807,1765052731.055478
97,0.05700020119547844,1765052744.090848
