step,value,wall_time
1,0.10020876675844193,1765051039.1407893
2,0.004175365436822176,1765051052.720968
3,0.041753653436899185,1765051066.4442728
4,0.24634654819965363,1765051080.243267
5,0.3340292274951935,1765051093.989583
6,0.4008350670337677,1765051107.3162606
7,0.36951982975006104,1765051120.817312
8,0.17536534368991852,1765051136.044367
9,0.33194154500961304,1765051150.8049283
10,0.24843423068523407,1765051167.7747445
11,0.17745302617549896,1765051181.8381805
12,0.20876826345920563,1765051195.0237741
13,0.3152400851249695,1765051209.6135273
14,0.15657620131969452,1765051224.0326219
15,0.10229644924402237,1765051238.564751
16,0.13987474143505096,1765051252.2476468
17,0.20041753351688385,1765051265.014936
18,0.03549060598015785,1765051277.7585769
19,0.15657620131969452,1765051290.517072
20,0.03549060598015785,1765051391.824451
21,0.2964509427547455,1765051406.4768765
22,0.03549060598015785,1765051421.697913
23,0.022964509204030037,1765051437.2965674
24,0.00626304792240262,1765051452.4714527
25,0.010438413359224796,1765051466.2360969
26,0.004175365436822176,1765051480.3333063
27,0.25260961055755615,1765051494.107396
28,0.1273486465215683,1765051507.6322308
29,0.03549060598015785,1765051521.8510046
30,0.037578288465738297,1765051536.0106385
31,0.07724425941705704,1765051550.0353367
32,0.02505219168961048,1765051563.889386
33,0.06471816450357437,1765051578.6698055
34,0.03549060598015785,1765051596.0368984
35,0.10438413172960281,1765051612.1744208
36,0.14822547137737274,1765051626.55944
37,0.25678497552871704,1765051641.5469334
38,0.17536534368991852,1765051656.2252214
39,0.22338204085826874,1765051670.5724788
40,0.11273486167192459,1765051780.8314579
41,0.10647181421518326,1765051793.8929763
42,0.0709812119603157,1765051806.8581166
43,0.008350730873644352,1765051819.779837
44,0.016701461747288704,1765051832.6280427
45,0.018789144232869148,1765051845.9269743
46,0.22964508831501007,1765051858.675685
47,0.08350730687379837,1765051872.4244468
48,0.020876826718449593,1765051886.5638156
49,0.045929018408060074,1765051900.4659975
50,0.12317327409982681,1765051916.2094584
51,0.05427974835038185,1765051932.0243518
52,0.08559498935937881,1765051945.4507015
53,0.031315241008996964,1765051958.8539886
54,0.05427974835038185,1765051972.2708895
55,0.041753653436899185,1765051985.8332388
56,0.027139874175190926,1765051999.8957434
57,0.04384133592247963,1765052014.3725717
58,0.045929018408060074,1765052029.6604726
59,0.06263048201799393,1765052043.2915418
60,0.15240083634853363,1765052149.1968393
61,0.08768267184495926,1765052163.8007722
62,0.0897703543305397,1765052178.5512125
63,0.10647181421518326,1765052191.5968175
64,0.060542795807123184,1765052204.7408843
65,0.014613778330385685,1765052217.6738951
66,0.13361169397830963,1765052230.4508643
67,0.09394571930170059,1765052243.7512772
68,0.06471816450357437,1765052256.6258817
69,0.027139874175190926,1765052269.878839
70,0.07933194190263748,1765052282.963251
71,0.056367430835962296,1765052296.4193628
72,0.15240083634853363,1765052309.654888
73,0.07306889444589615,1765052322.9227028
74,0.1273486465215683,1765052336.0720634
75,0.26722338795661926,1765052349.08516
76,0.07515657693147659,1765052362.6103518
77,0.08350730687379837,1765052375.678098
78,0.24634654819965363,1765052389.0331411
79,0.15866388380527496,1765052402.4526823
80,0.22546972334384918,1765052507.9446986
81,0.12108559161424637,1765052522.1544788
82,0.1315240114927292,1765052536.393617
83,0.16701461374759674,1765052549.5247831
84,0.1649269312620163,1765052562.7902894
85,0.05010438337922096,1765052576.1584592
86,0.06889352947473526,1765052589.9138749
87,0.1795407086610794,1765052603.6798937
88,0.05219206586480141,1765052617.5393364
89,0.08350730687379837,1765052631.5077412
90,0.15031315386295319,1765052646.1968129
91,0.05219206586480141,1765052661.1761386
92,0.1607515662908554,1765052676.2527893
93,0.16701461374759674,1765052690.2292309
94,0.03549060598015785,1765052704.290674
95,0.037578288465738297,1765052717.8663173
96,0.12108559161424637,1765052731.055478
97,0.1419624239206314,1765052744.090848
98,0.05427974835038185,1765052757.894518
99,0.08350730687379837,1765052771.6209607
100,0.10647181421518326,1765052877.652753
101,0.1273486465215683,1765052891.2417252
102,0.11899790912866592,1765052905.057757
103,0.12317327409982681,1765052918.1978965
104,0.27139875292778015,1765052931.8582132
105,0.2588726580142975,1765052945.0763185
106,0.2505219280719757,1765052958.776351
107,0.2839248478412628,1765052972.9375856
108,0.2212943583726883,1765052987.5667734
109,0.25260961055755615,1765053002.373981
110,0.3486430048942566,1765053016.076481
111,0.31315240263938904,1765053029.808528
112,0.2881002128124237,1765053043.4964716
113,0.24425886571407318,1765053056.8998067
114,0.19624216854572296,1765053070.585266
115,0.27974948287010193,1765053084.0593834
116,0.3340292274951935,1765053097.246533
117,0.36534446477890015,1765053111.6851969
118,0.3716075122356415,1765053127.6565232
119,0.33194154500961304,1765053143.1732655
120,0.34655532240867615,1765053249.6724188
121,0.38413360714912415,1765053263.1852095
122,0.27557411789894104,1765053276.3908272
123,0.4718162715435028,1765053290.027718
124,0.3298538625240326,1765053304.8061798
125,0.4237995743751526,1765053318.7102177
126,0.40709811449050903,1765053332.1482112
127,0.3674321472644806,1765053345.691833
128,0.4091857969760895,1765053359.0986438
129,0.43632566928863525,1765053372.7430668
130,0.35699373483657837,1765053386.1882055
131,0.4342379868030548,1765053399.4595664
132,0.4425887167453766,1765053412.6569033
133,0.4154488444328308,1765053427.1038418
134,0.41753652691841125,1765053440.573749
135,0.37578287720680237,1765053453.4441056
136,0.4091857969760895,1765053467.098432
137,0.38413360714912415,1765053480.4409013
138,0.4154488444328308,1765053493.7288322
139,0.3903966546058655,1765053507.4352624
140,0.3820459246635437,1765053609.9616792
141,0.38413360714912415,1765053623.4239485
142,0.4279749393463135,1765053637.4000545
143,0.40709811449050903,1765053652.0414982
144,0.4384133517742157,1765053668.2839205
145,0.3298538625240326,1765053682.5935078
146,0.4008350670337677,1765053695.836319
