step,value,wall_time
1,0.009120815433561802,1765051039.1407893
2,-0.0,1765051052.720968
3,0.00014941235713195056,1765051066.4452748
4,0.0036742729134857655,1765051080.243267
5,0.008219906128942966,1765051093.989583
6,0.005896836053580046,1765051107.3162606
7,0.034457430243492126,1765051120.8183157
8,0.07387480139732361,1765051136.044367
9,0.038838423788547516,1765051150.8059328
10,0.0643133819103241,1765051167.7757475
11,0.07873331010341644,1765051181.8392148
12,0.062445685267448425,1765051195.0237741
13,0.05420978367328644,1765051209.6135273
14,0.08278433978557587,1765051224.0336285
15,0.09128302335739136,1765051238.5657482
16,0.0904841348528862,1765051252.248718
17,0.08405158668756485,1765051265.014936
18,0.13437838852405548,1765051277.759602
19,0.09357479214668274,1765051290.517072
20,0.13977459073066711,1765051391.824451
21,0.07742325961589813,1765051406.4779785
22,0.14972606301307678,1765051421.698929
23,0.15419214963912964,1765051437.2975907
24,0.1626076102256775,1765051452.4724543
25,0.16848672926425934,1765051466.2360969
26,0.17966020107269287,1765051480.3333063
27,0.09518707543611526,1765051494.1084003
28,0.10762576758861542,1765051507.6332343
29,0.14184287190437317,1765051521.8510046
30,0.13419696688652039,1765051536.0116389
31,0.12496840953826904,1765051550.0363376
32,0.1380646824836731,1765051563.889386
33,0.11769015341997147,1765051578.6710525
34,0.13944460451602936,1765051596.037907
35,0.10396607220172882,1765051612.1744208
36,0.09169702231884003,1765051626.5604439
37,0.06079895794391632,1765051641.5469334
38,0.08681962639093399,1765051656.2252214
39,0.07168719917535782,1765051670.573931
40,0.08902082592248917,1765051780.8324695
41,0.10688527673482895,1765051793.8929763
42,0.12220107018947601,1765051806.8591466
43,0.16179652512073517,1765051819.780842
44,0.15936049818992615,1765051832.629051
45,0.16447660326957703,1765051845.9269743
46,0.09621600061655045,1765051858.6766894
47,0.11250264942646027,1765051872.425461
48,0.15865226089954376,1765051886.5638156
49,0.12992225587368011,1765051900.4670172
50,0.1041281446814537,1765051916.2104611
51,0.132869690656662,1765051932.025355
52,0.10269944369792938,1765051945.4507015
53,0.1525617092847824,1765051958.8539886
54,0.11758100241422653,1765051972.2718866
55,0.1406984180212021,1765051985.834247
56,0.14660102128982544,1765051999.8968308
57,0.13928218185901642,1765052014.3735688
58,0.1364136040210724,1765052029.6614697
59,0.11234323680400848,1765052043.2925398
60,0.09275002032518387,1765052149.1968393
61,0.10958744585514069,1765052163.801276
62,0.10324788838624954,1765052178.5512125
63,0.10318245738744736,1765052191.5968175
64,0.1114518865942955,1765052204.7418916
65,0.146773099899292,1765052217.6751573
66,0.09262625128030777,1765052230.4508643
67,0.11986858397722244,1765052243.7512772
68,0.11801057308912277,1765052256.626888
69,0.15475031733512878,1765052269.879842
70,0.11361568421125412,1765052282.9642532
71,0.1219756007194519,1765052296.4203668
72,0.09862577170133591,1765052309.654888
73,0.12493538856506348,1765052322.9227028
74,0.09312664717435837,1765052336.0720634
75,0.07552766054868698,1765052349.0861747
76,0.11048784852027893,1765052362.6103518
77,0.11965813487768173,1765052375.6796038
78,0.07135409861803055,1765052389.034142
79,0.10014894604682922,1765052402.4536765
80,0.07622487097978592,1765052507.9457026
81,0.10181998461484909,1765052522.1544788
82,0.106655053794384,1765052536.393617
83,0.11286207288503647,1765052549.5247831
84,0.09359254688024521,1765052562.791296
85,0.12599888443946838,1765052576.1594782
86,0.12559503316879272,1765052589.9138749
87,0.09320706129074097,1765052603.6808956
88,0.1347750872373581,1765052617.5403402
89,0.11515408754348755,1765052631.5087473
90,0.09135837107896805,1765052646.1978185
91,0.13526327908039093,1765052661.1773283
92,0.10274646431207657,1765052676.2527893
93,0.09472131729125977,1765052690.2302752
