step,value,wall_time
157,-4.0930495262146,1765053840.039288
158,-4.304540157318115,1765053854.0829556
159,-4.73565673828125,1765053868.1877527
160,-4.289017677307129,1765053975.9482317
161,-4.43901252746582,1765053989.007802
162,-4.621668815612793,1765054004.151082
163,-5.082109451293945,1765054018.298065
164,-4.577315330505371,1765054032.4230628
165,-4.59272575378418,1765054047.0219276
166,-4.561769485473633,1765054061.722706
167,-4.947983741760254,1765054076.0545049
168,-4.73582649230957,1765054090.310251
169,-5.005171298980713,1765054104.385761
170,-4.6735429763793945,1765054117.6138308
171,-5.190331935882568,1765054131.4763336
172,-5.156729698181152,1765054145.6334336
173,-5.02811336517334,1765054159.2151952
174,-4.877777099609375,1765054172.3988388
175,-4.698363304138184,1765054185.8725033
176,-4.769833564758301,1765054199.5655353
177,-4.707629680633545,1765054214.678079
178,-5.0874857902526855,1765054228.8341076
179,-4.995912075042725,1765054242.832559
180,-4.850489139556885,1765054347.7769818
181,-4.750760078430176,1765054361.8944335
182,-4.731288433074951,1765054375.7066078
183,-4.6649489402771,1765054389.3894684
184,-4.723937511444092,1765054403.1097631
185,-4.435212135314941,1765054417.2093365
186,-4.727994918823242,1765054431.8270855
187,-4.6545023918151855,1765054445.7790835
188,-4.345966339111328,1765054460.6783133
189,-4.613000869750977,1765054474.668082
190,-4.716304779052734,1765054487.8239863
191,-4.505364894866943,1765054500.9753628
192,-4.501628875732422,1765054514.9327981
193,-4.4490556716918945,1765054528.3358545
194,-4.2662482261657715,1765054542.9440484
195,-4.331052780151367,1765054556.9479158
196,-4.456709384918213,1765054571.7398
197,-4.602238655090332,1765054586.8195853
198,-4.600986480712891,1765054601.249563
199,-4.455612659454346,1765054614.5736804
200,-4.793352127075195,1765054728.1025007
201,-4.551931858062744,1765054742.2645047
202,-4.762969970703125,1765054757.0961964
203,-4.604461669921875,1765054771.882283
204,-4.420373916625977,1765054785.5781949
205,-4.368720531463623,1765054800.2495131
206,-4.881115913391113,1765054814.4727879
207,-4.6244025230407715,1765054828.9760926
208,-4.519463539123535,1765054843.8598404
209,-4.513345241546631,1765054858.6908355
210,-4.397915363311768,1765054873.0785403
211,-4.254029273986816,1765054889.0591774
212,-4.201799392700195,1765054903.601933
213,-4.494471073150635,1765054918.1424217
214,-4.44380521774292,1765054932.0901291
215,-4.04931116104126,1765054946.4500582
216,-3.8852598667144775,1765054960.6466773
217,-4.293346881866455,1765054974.3354123
218,-4.523392200469971,1765054987.9424226
219,-4.442625522613525,1765055001.6251717
220,-4.304358959197998,1765055110.7671964
221,-3.8119430541992188,1765055124.5243979
222,-4.207110404968262,1765055138.6168292
223,-3.9497756958007812,1765055152.6401064
224,-3.8946311473846436,1765055166.3694243
225,-4.063623428344727,1765055180.0457294
226,-4.190286636352539,1765055193.78048
227,-4.051424026489258,1765055208.9208493
228,-4.0407209396362305,1765055223.2417624
229,-4.0521650314331055,1765055237.2693336
230,-4.064760208129883,1765055250.8376133
231,-4.148490905761719,1765055265.7163348
232,-4.036313056945801,1765055279.9428263
233,-4.190412521362305,1765055293.8176253
234,-4.0058088302612305,1765055308.6081564
235,-3.9526681900024414,1765055322.1958346
236,-4.018496036529541,1765055335.7367642
237,-4.191298961639404,1765055348.5858116
238,-3.6578361988067627,1765055363.0855606
239,-3.6874911785125732,1765055376.3610015
