step,value,wall_time
164,-4.874738693237305,1765054032.425142
165,-4.874739170074463,1765054047.0239372
166,-4.874738693237305,1765054061.7257915
167,-4.874739170074463,1765054076.0566583
168,-4.874739170074463,1765054090.3112555
169,-4.874736309051514,1765054104.3878965
170,-4.874739170074463,1765054117.6158738
171,-4.874739170074463,1765054131.4783576
172,-4.874739170074463,1765054145.6357622
173,-4.874739170074463,1765054159.217356
174,-4.874739170074463,1765054172.4009442
175,-4.874739170074463,1765054185.8745103
176,-4.874739170074463,1765054199.5676205
177,-4.874739170074463,1765054214.6801088
178,-4.874739170074463,1765054228.8366272
179,-4.874739170074463,1765054242.834554
180,-4.874739170074463,1765054347.7790203
181,-4.874739170074463,1765054361.896457
182,-4.874739170074463,1765054375.7086453
183,-4.874739170074463,1765054389.390474
184,-4.874739170074463,1765054403.1117811
185,-4.874739170074463,1765054417.2103398
186,-4.874739170074463,1765054431.8300993
187,-4.874739170074463,1765054445.7810884
188,-4.874739170074463,1765054460.681399
189,-4.874739170074463,1765054474.6700938
190,-4.874739170074463,1765054487.824991
191,-4.874739170074463,1765054500.9773674
192,-4.874739170074463,1765054514.934824
193,-4.874739170074463,1765054528.337859
194,-4.874739170074463,1765054542.9460578
195,-4.874739170074463,1765054556.9499314
196,-4.874738693237305,1765054571.7418227
197,-4.874739170074463,1765054586.8216038
198,-4.874739170074463,1765054601.2505682
199,-4.874739170074463,1765054614.5756967
200,-4.874739170074463,1765054728.103993
201,-4.874739170074463,1765054742.2665598
202,-4.874739170074463,1765054757.0982647
203,-4.874739170074463,1765054771.8843062
204,-4.874739170074463,1765054785.5791996
205,-4.874739170074463,1765054800.250519
206,-4.874739170074463,1765054814.474834
207,-4.874739170074463,1765054828.9787598
208,-4.874739170074463,1765054843.8619564
209,-4.874739170074463,1765054858.6939275
210,-4.874739170074463,1765054873.0816383
211,-4.874739170074463,1765054889.0611913
212,-4.874739170074463,1765054903.6039453
213,-4.874739170074463,1765054918.1444306
214,-4.874739170074463,1765054932.0921383
215,-4.874739170074463,1765054946.4520829
216,-4.874739170074463,1765054960.6487007
217,-4.874738693237305,1765054974.3416896
218,-4.874739170074463,1765054987.9449363
219,-4.874739170074463,1765055001.6272755
220,-4.874739170074463,1765055110.768584
221,-4.874739170074463,1765055124.5264156
222,-4.874739170074463,1765055138.6188457
223,-4.874739170074463,1765055152.6421235
224,-4.874739170074463,1765055166.3714378
225,-4.874739170074463,1765055180.0467405
