step,value,wall_time
1,0.701632022857666,1765051039.1418433
2,0.7589762806892395,1765051052.7219698
3,0.6883370280265808,1765051066.4452748
4,0.35692185163497925,1765051080.243267
5,0.3573835492134094,1765051093.9909508
6,0.38642019033432007,1765051107.3172672
7,0.3397335112094879,1765051120.8183157
8,0.5818493962287903,1765051136.044367
9,0.42706939578056335,1765051150.8059328
10,0.4919022023677826,1765051167.7767723
11,0.5468173027038574,1765051181.8392148
12,0.5967658758163452,1765051195.0249443
13,0.5992153286933899,1765051209.6149778
14,0.6624353528022766,1765051224.0336285
15,0.6690736413002014,1765051238.5657482
16,0.719831109046936,1765051252.248718
17,0.7664825320243835,1765051265.0159478
18,0.8518608808517456,1765051277.759602
19,0.829861581325531,1765051290.5181055
20,0.8896915316581726,1765051391.8259122
21,0.8354765176773071,1765051406.4779785
22,1.0505133867263794,1765051421.698929
23,1.0634487867355347,1765051437.2985964
24,1.108761191368103,1765051452.4724543
25,1.0850569009780884,1765051466.237098
26,1.2193727493286133,1765051480.3343043
27,0.9447846412658691,1765051494.1084003
28,0.9143849015235901,1765051507.6332343
29,0.9525360465049744,1765051521.8520088
30,0.9711695909500122,1765051536.0116389
31,0.9102590084075928,1765051550.0363376
32,0.8836289048194885,1765051563.8904037
33,0.8859118223190308,1765051578.6720724
34,0.9271884560585022,1765051596.037907
35,0.8042965531349182,1765051612.175423
36,0.5980396866798401,1765051626.5604439
37,0.6201609373092651,1765051641.5479493
38,0.6208542585372925,1765051656.2262247
39,0.5781369209289551,1765051670.573931
40,0.654038667678833,1765051780.8324695
41,0.6867484450340271,1765051793.8942766
42,0.7549962401390076,1765051806.8591466
43,1.029159665107727,1765051819.780842
44,1.0514764785766602,1765051832.629051
45,1.1720854043960571,1765051845.928045
46,0.954461932182312,1765051858.6766894
47,0.987027645111084,1765051872.426491
48,1.039947509765625,1765051886.5648375
49,0.9998570084571838,1765051900.4670172
50,0.8826985955238342,1765051916.2104611
51,0.9970455169677734,1765051932.0263627
52,0.9076515436172485,1765051945.4516988
53,1.0256779193878174,1765051958.8539886
54,0.9203461408615112,1765051972.2718866
55,0.8755775094032288,1765051985.834247
56,0.933526337146759,1765051999.8968308
57,0.8844226598739624,1765052014.3755639
58,0.8551820516586304,1765052029.6614697
59,0.8217474222183228,1765052043.2925398
60,0.6847465634346008,1765052149.1979287
61,0.7283090353012085,1765052163.801276
62,0.7636386752128601,1765052178.5512125
63,0.8858235478401184,1765052191.5968175
64,0.954046368598938,1765052204.7418916
65,0.9764294028282166,1765052217.6751573
66,0.8285967111587524,1765052230.452103
67,0.9869697690010071,1765052243.7522838
68,0.8148226141929626,1765052256.626888
69,1.0078946352005005,1765052269.879842
70,0.814784824848175,1765052282.9642532
71,0.8675351142883301,1765052296.4203668
72,0.7084428668022156,1765052309.6558912
73,0.7889143228530884,1765052322.9227028
74,0.7615215182304382,1765052336.0720634
75,0.7039601802825928,1765052349.0861747
76,0.7097995281219482,1765052362.6103518
77,0.793035626411438,1765052375.6796038
78,0.6425219774246216,1765052389.034142
79,0.7531841993331909,1765052402.4536765
80,0.7040138840675354,1765052507.9457026
81,0.7902169227600098,1765052522.1544788
82,0.8084403872489929,1765052536.3946192
83,0.8993547558784485,1765052549.5257862
84,0.7208078503608704,1765052562.791296
85,0.790244460105896,1765052576.1604824
86,0.7834120392799377,1765052589.9151201
87,0.7466974258422852,1765052603.6808956
88,0.8328850865364075,1765052617.5403402
89,0.8074638247489929,1765052631.5087473
90,0.7260568141937256,1765052646.1978185
91,0.8606959581375122,1765052661.1773283
92,0.7230144739151001,1765052676.2538419
93,0.8175704479217529,1765052690.2302752
94,0.9178799390792847,1765052704.292686
95,0.9023409485816956,1765052717.8677702
96,0.6483740210533142,1765052731.0564847
97,0.6274914145469666,1765052744.0923088
98,0.7813782691955566,1765052757.895521
99,0.69620281457901,1765052771.6209607
100,0.6559410691261292,1765052877.6542156
101,0.6210031509399414,1765052891.243823
102,0.6163486838340759,1765052905.057757
103,0.6366438269615173,1765052918.1992111
104,0.5098929405212402,1765052931.8592255
105,0.4174756407737732,1765052945.0763185
106,0.45223268866539,1765052958.776351
107,0.4279515743255615,1765052972.9385855
108,0.4713747799396515,1765052987.5679827
109,0.5013841390609741,1765053002.3749914
110,0.447762668132782,1765053016.076481
111,0.5142036080360413,1765053029.8097153
112,0.4454404413700104,1765053043.4974797
113,0.4353092610836029,1765053056.900817
114,0.4770195186138153,1765053070.5862632
115,0.5325320363044739,1765053084.0603807
116,0.4811319410800934,1765053097.2475302
117,0.35124316811561584,1765053111.68623
118,0.36676087975502014,1765053127.6575203
119,0.36647236347198486,1765053143.1742656
120,0.3269559442996979,1765053249.6734252
121,0.32233089208602905,1765053263.1862137
122,0.4268084764480591,1765053276.3918338
123,0.2793612778186798,1765053290.028747
124,0.34255069494247437,1765053304.8071854
125,0.30531036853790283,1765053318.7102177
126,0.2984282970428467,1765053332.1492183
127,0.29336076974868774,1765053345.6928542
128,0.2897226810455322,1765053359.099658
129,0.277205228805542,1765053372.7440722
130,0.30801552534103394,1765053386.1892247
131,0.2722262144088745,1765053399.4605727
132,0.2848495841026306,1765053412.6579082
133,0.29262080788612366,1765053427.1048453
134,0.3167306184768677,1765053440.5747564
135,0.3314715325832367,1765053453.4441056
136,0.30535435676574707,1765053467.0994506
137,0.29235970973968506,1765053480.4419067
138,0.2982931137084961,1765053493.7298365
139,0.37444689869880676,1765053507.4362667
140,0.3181093633174896,1765053609.9616792
141,0.317834734916687,1765053623.4249508
142,0.2917083203792572,1765053637.401115
143,0.3148845434188843,1765053652.0425928
144,0.281809538602829,1765053668.2859335
145,0.3460979461669922,1765053682.5956352
146,0.2994100749492645,1765053695.837322
147,0.34769773483276367,1765053709.1924522
148,0.3319588601589203,1765053722.2373657
149,0.34798628091812134,1765053735.477885
150,0.3811834454536438,1765053748.4611819
151,0.2904288172721863,1765053761.6319413
152,0.3122127652168274,1765053774.6538262
153,0.282768189907074,1765053787.8800006
154,0.3112078607082367,1765053800.7098234
155,0.3170674443244934,1765053813.9352849
156,0.30851972103118896,1765053827.21569
157,0.28545424342155457,1765053840.0402992
158,0.29850053787231445,1765053854.084446
159,0.30979081988334656,1765053868.1877527
160,0.29764050245285034,1765053975.9494874
161,0.298872172832489,1765053989.0088408
162,0.285054475069046,1765054004.1520994
163,0.2704927325248718,1765054018.2990713
164,0.2919348180294037,1765054032.4241152
165,0.29925528168678284,1765054047.022933
166,0.27958741784095764,1765054061.723711
167,0.3376692533493042,1765054076.0555024
168,0.31559351086616516,1765054090.3112555
169,0.2937760055065155,1765054104.3867645
170,0.3176635503768921,1765054117.6148653
171,0.2841041088104248,1765054131.4773486
172,0.3038892149925232,1765054145.6344345
173,0.3070961534976959,1765054159.217356
174,0.32024940848350525,1765054172.4009442
175,0.28638938069343567,1765054185.8735068
176,0.30201226472854614,1765054199.56656
177,0.35251230001449585,1765054214.6790893
178,0.32390743494033813,1765054228.8356283
179,0.33832427859306335,1765054242.8335564
180,0.31715747714042664,1765054347.7779858
181,0.30773523449897766,1765054361.89545
182,0.3147675096988678,1765054375.707638
183,0.3229522407054901,1765054389.390474
184,0.28168579936027527,1765054403.1107774
185,0.3201805055141449,1765054417.2103398
186,0.3206685185432434,1765054431.829096
187,0.3157180845737457,1765054445.7800853
188,0.3398953974246979,1765054460.6803849
189,0.27847719192504883,1765054474.6690903
190,0.28018417954444885,1765054487.824991
191,0.2921220660209656,1765054500.9763632
192,0.2780156135559082,1765054514.934824
193,0.2886093854904175,1765054528.336858
194,0.29282209277153015,1765054542.9450536
195,0.38424384593963623,1765054556.948916
196,0.3059340715408325,1765054571.7408168
197,0.4463885426521301,1765054586.8205886
198,0.4367941915988922,1765054601.2505682
199,0.3193332552909851,1765054614.5746918
200,0.4664265513420105,1765054728.1025007
201,0.3606713116168976,1765054742.2655425
202,0.40075260400772095,1765054757.0971992
203,0.3379111886024475,1765054771.883302
204,0.33186405897140503,1765054785.5791996
205,0.3484312891960144,1765054800.250519
206,0.3748607635498047,1765054814.473829
207,0.3541598618030548,1765054828.9782538
208,0.3127078413963318,1765054843.8609502
209,0.33172839879989624,1765054858.6929202
