step,value,wall_time
1,0.17492249608039856,1765051039.1407893
2,0.2552666664123535,1765051052.720968
3,0.18630985915660858,1765051066.4442728
4,0.1474030464887619,1765051080.2422626
5,0.08179920166730881,1765051093.989583
6,0.0780034139752388,1765051107.3162606
7,0.018093250691890717,1765051120.817312
8,0.003036629408597946,1765051136.0433524
9,0.015372935682535172,1765051150.8049283
10,0.0046182069927453995,1765051167.7747445
11,0.002087682718411088,1765051181.8381805
12,0.0033529449719935656,1765051195.0237741
13,0.008413993753492832,1765051209.6135273
14,0.0037957867607474327,1765051224.0326219
15,0.0022774720564484596,1765051238.564751
16,0.0017713671550154686,1765051252.2476468
17,0.004871259443461895,1765051265.014936
18,0.0,1765051277.7585769
19,0.0027835769578814507,1765051290.517072
20,0.00012652622535824776,1765051391.824451
21,0.00626304792240262,1765051406.4768765
22,0.00018978933803737164,1765051421.697913
23,0.0,1765051437.2965674
24,0.0,1765051452.4714527
25,0.0,1765051466.2360969
26,0.0,1765051480.3333063
27,0.0029733662959188223,1765051494.107396
28,0.001581577816978097,1765051507.6322308
29,0.0002530524507164955,1765051521.8510046
30,0.0,1765051536.0106385
31,0.00037957867607474327,1765051550.0353367
32,6.326311267912388e-05,1765051563.889386
33,0.00018978933803737164,1765051578.6698055
34,0.0,1765051596.0368984
35,0.0005693680141121149,1765051612.1733935
36,0.0012652622535824776,1765051626.55944
37,0.005756943020969629,1765051641.5469334
38,0.0022142089437693357,1765051656.2252214
39,0.009109888225793839,1765051670.5724788
40,0.0029101031832396984,1765051780.8314579
41,0.0005693680141121149,1765051793.8929763
42,0.00012652622535824776,1765051806.8581166
43,0.0,1765051819.779837
44,0.0,1765051832.6280427
45,0.0,1765051845.9269743
46,0.005567153915762901,1765051858.675685
47,0.00037957867607474327,1765051872.4244468
48,0.0,1765051886.5628042
49,0.00018978933803737164,1765051900.4659975
50,0.00018978933803737164,1765051916.2094584
51,0.00044284178875386715,1765051932.0243518
52,0.0023407351691275835,1765051945.449704
53,6.326311267912388e-05,1765051958.8539886
54,0.00037957867607474327,1765051972.2708895
55,0.0,1765051985.8332388
56,0.0,1765051999.8957434
57,0.00012652622535824776,1765052014.3725717
58,0.00012652622535824776,1765052029.6604726
59,0.001012209802865982,1765052043.2915418
60,0.0017081040423363447,1765052149.1968393
61,6.326311267912388e-05,1765052163.8007722
62,0.0008856835775077343,1765052178.5512125
63,0.0011387360282242298,1765052191.5968175
64,0.0,1765052204.7408843
65,0.00012652622535824776,1765052217.6738951
66,0.0018346302676945925,1765052230.4508643
67,0.000506104901432991,1765052243.7512772
68,0.0,1765052256.6258817
69,6.326311267912388e-05,1765052269.878839
70,6.326311267912388e-05,1765052282.963251
71,0.000506104901432991,1765052296.4193628
72,0.0029101031832396984,1765052309.654888
73,0.0008224204648286104,1765052322.9227028
74,0.0024039982818067074,1765052336.0720634
75,0.01208325382322073,1765052349.08516
76,0.0014550515916198492,1765052362.6103518
77,0.0006958942394703627,1765052375.678098
78,0.017270829528570175,1765052389.0331411
79,0.0019611564930528402,1765052402.4526823
80,0.016574935987591743,1765052507.9446986
81,0.005187575239688158,1765052522.1544788
82,0.0033529449719935656,1765052536.393617
83,0.01954830065369606,1765052549.5247831
84,0.0039223129861056805,1765052562.7902894
85,0.0007591573521494865,1765052576.1584592
86,0.000506104901432991,1765052589.9138749
87,0.011830201372504234,1765052603.6798937
88,0.00012652622535824776,1765052617.5393364
89,0.0013285253662616014,1765052631.5077412
90,0.008603783324360847,1765052646.1968129
91,0.0005693680141121149,1765052661.1761386
92,0.007591573521494865,1765052676.2527893
93,0.03289681673049927,1765052690.2292309
94,0.00037957867607474327,1765052704.290674
95,0.00012652622535824776,1765052717.8663173
96,0.001075472915545106,1765052731.055478
97,0.002024419605731964,1765052744.090848
98,0.00044284178875386715,1765052757.894518
99,0.0018978933803737164,1765052771.6209607
100,0.0007591573521494865,1765052877.652753
101,0.0012019991409033537,1765052891.2417252
102,0.0003163155633956194,1765052905.057757
103,0.001012209802865982,1765052918.1978965
104,0.016195356845855713,1765052931.8582132
105,0.0051243118941783905,1765052945.0763185
106,0.0046182069927453995,1765052958.776351
107,0.06427532434463501,1765052972.9375856
108,0.0017081040423363447,1765052987.5667734
109,0.0194217748939991,1765053002.373981
110,0.01967482827603817,1765053016.076481
111,0.010754728689789772,1765053029.808528
112,0.005503890570253134,1765053043.4964716
113,0.0032896818593144417,1765053056.8998067
114,0.0044284178875386715,1765053070.585266
115,0.009046625345945358,1765053084.0593834
116,0.02416650764644146,1765053097.246533
117,0.022964509204030037,1765053111.6851969
118,0.056430693715810776,1765053127.6565232
119,0.007528310175985098,1765053143.1732655
120,0.006579363718628883,1765053249.6724188
121,0.012842411175370216,1765053263.1852095
122,0.03840070962905884,1765053276.3908272
123,0.026443980634212494,1765053290.027718
124,0.009995571337640285,1765053304.8061798
125,0.017840197309851646,1765053318.7092118
126,0.03308660537004471,1765053332.1482112
127,0.08521541208028793,1765053345.691833
128,0.02941734716296196,1765053359.0986438
129,0.03283355385065079,1765053372.7430668
130,0.09767824411392212,1765053386.1882055
131,0.03517429158091545,1765053399.4595664
132,0.051559437066316605,1765053412.6569033
133,0.04301891475915909,1765053427.1038418
134,0.015499462373554707,1765053440.573749
135,0.018472827970981598,1765053453.4441056
136,0.037515025585889816,1765053467.098432
137,0.03523755446076393,1765053480.4409013
138,0.016068831086158752,1765053493.7288322
139,0.015436199493706226,1765053507.4352624
140,0.016068831086158752,1765053609.9616792
141,0.011766938492655754,1765053623.4239485
142,0.025495033711194992,1765053637.4000545
143,0.028152083978056908,1765053652.0414982
144,0.032200925052165985,1765053668.2839205
145,0.01208325382322073,1765053682.5935078
146,0.017207566648721695,1765053695.836319
147,0.009046625345945358,1765053709.1913114
148,0.02479914017021656,1765053722.2363591
149,0.07319542020559311,1765053735.4768784
150,0.008793572895228863,1765053748.459811
151,0.016321882605552673,1765053761.6309383
152,0.022901246324181557,1765053774.6527998
153,0.05769595876336098,1765053787.8789985
154,0.040931232273578644,1765053800.7084923
155,0.041121020913124084,1765053813.934269
156,0.03542734310030937,1765053827.214685
157,0.047384072095155716,1765053840.039288
158,0.023091034963726997,1765053854.0829556
159,0.05997342988848686,1765053868.1877527
160,0.022648192942142487,1765053975.9482317
161,0.03808439150452614,1765053989.007802
162,0.031315241008996964,1765054004.151082
163,0.031947869807481766,1765054018.298065
164,0.06414879113435745,1765054032.4230628
165,0.030492819845676422,1765054047.0219276
166,0.0385272353887558,1765054061.722706
167,0.0240399818867445,1765054076.0555024
168,0.03479471057653427,1765054090.310251
169,0.03903333842754364,1765054104.385761
170,0.025874612852931023,1765054117.6138308
171,0.021889036521315575,1765054131.4763336
172,0.03859049826860428,1765054145.6334336
173,0.028468400239944458,1765054159.2151952
174,0.046688176691532135,1765054172.3988388
175,0.032137662172317505,1765054185.8725033
176,0.028531663119792938,1765054199.5655353
177,0.037072181701660156,1765054214.678079
178,0.047067753970623016,1765054228.8341076
179,0.08167267590761185,1765054242.832559
180,0.05358385667204857,1765054347.7769818
181,0.017713671550154686,1765054361.8944335
182,0.02435629814863205,1765054375.7066078
183,0.026443980634212494,1765054389.3894684
184,0.02005440555512905,1765054403.1097631
185,0.02018093317747116,1765054417.2093365
186,0.017460618168115616,1765054431.8270855
187,0.028341874480247498,1765054445.7790835
188,0.010817991569638252,1765054460.6783133
189,0.031315241008996964,1765054474.668082
190,0.03308660537004471,1765054487.8239863
191,0.037072181701660156,1765054500.9753628
192,0.03365597501397133,1765054514.9327981
193,0.04048839211463928,1765054528.3358545
194,0.042006704956293106,1765054542.9440484
195,0.0382109209895134,1765054556.9479158
196,0.023723667487502098,1765054571.7398
197,0.01467704214155674,1765054586.8195853
198,0.014044410549104214,1765054601.249563
199,0.015436199493706226,1765054614.5736804
200,0.013221990317106247,1765054728.1025007
201,0.013221990317106247,1765054742.2645047
202,0.017713671550154686,1765054757.0961964
203,0.03523755446076393,1765054771.882283
204,0.01562598906457424,1765054785.5781949
