step,value,wall_time
97,-47.702816009521484,1765052744.0933166
98,-47.70289611816406,1765052757.8965242
99,-47.70289611816406,1765052771.6223173
100,-47.703128814697266,1765052877.6542156
101,-47.70336151123047,1765052891.243823
102,-47.70334243774414,1765052905.058936
103,-47.70340347290039,1765052918.2002146
104,-47.70282745361328,1765052931.8602314
105,-47.703426361083984,1765052945.0777466
106,-47.70344543457031,1765052958.7778497
107,-47.703426361083984,1765052972.9395995
108,-47.70341110229492,1765052987.5679827
109,-47.7035026550293,1765053002.3749914
110,-47.7034797668457,1765053016.0779438
111,-47.70351028442383,1765053029.8107243
112,-47.703529357910156,1765053043.4984827
113,-47.703521728515625,1765053056.9018183
114,-47.70336151123047,1765053070.587261
115,-47.70346450805664,1765053084.0603807
116,-47.70346450805664,1765053097.249591
117,-47.703224182128906,1765053111.6872454
118,-47.70344161987305,1765053127.6585176
119,-47.70353698730469,1765053143.1752717
120,-47.703487396240234,1765053249.674428
121,-47.703514099121094,1765053263.187217
122,-47.70347213745117,1765053276.3918338
123,-47.70352554321289,1765053290.0297525
124,-47.70352554321289,1765053304.808205
125,-47.703521728515625,1765053318.7112343
126,-47.70353317260742,1765053332.1502335
127,-47.70348358154297,1765053345.693863
128,-47.70354080200195,1765053359.100655
129,-47.70326232910156,1765053372.7440722
130,-47.70352554321289,1765053386.1902387
131,-47.7030143737793,1765053399.4615786
132,-47.70331954956055,1765053412.6589708
133,-47.703495025634766,1765053427.1048453
134,-47.70351791381836,1765053440.575929
135,-47.70351791381836,1765053453.445109
136,-47.703392028808594,1765053467.0994506
137,-47.703460693359375,1765053480.44291
138,-47.70329666137695,1765053493.7309296
139,-47.70348358154297,1765053507.4373505
140,-47.70281219482422,1765053609.9626875
141,-47.703060150146484,1765053623.425954
142,-47.70161437988281,1765053637.401115
143,-47.68502426147461,1765053652.044628
144,-47.61581039428711,1765053668.2869391
145,-47.593082427978516,1765053682.5966322
146,-47.6531982421875,1765053695.8383288
147,-47.44215774536133,1765053709.1934574
148,-47.68423843383789,1765053722.238369
149,-47.67591857910156,1765053735.4788988
150,-47.69776916503906,1765053748.4611819
151,-47.703369140625,1765053761.632947
152,-47.70264434814453,1765053774.6548405
153,-47.703487396240234,1765053787.8810058
154,-47.70339584350586,1765053800.710833
155,-47.70353698730469,1765053813.9363225
156,-47.69797897338867,1765053827.2166948
157,-47.70354080200195,1765053840.041574
158,-47.70354080200195,1765053854.0864532
159,-47.70351028442383,1765053868.1892161
160,-47.70354461669922,1765053975.9505546
161,-47.70353698730469,1765053989.0098557
162,-47.70354461669922,1765054004.1531243
163,-47.703548431396484,1765054018.3001144
164,-47.70354461669922,1765054032.425142
165,-47.703548431396484,1765054047.0239372
166,-47.703548431396484,1765054061.7257915
167,-47.703548431396484,1765054076.0566583
168,-47.703548431396484,1765054090.3112555
169,-47.703521728515625,1765054104.3889287
170,-47.703548431396484,1765054117.6158738
171,-47.703548431396484,1765054131.4783576
172,-47.703548431396484,1765054145.6357622
173,-47.703548431396484,1765054159.2183619
174,-47.703548431396484,1765054172.4009442
175,-47.703548431396484,1765054185.8745103
176,-47.703548431396484,1765054199.5676205
177,-47.703548431396484,1765054214.6801088
178,-47.703548431396484,1765054228.8366272
179,-47.703548431396484,1765054242.834554
180,-47.703548431396484,1765054347.7790203
181,-47.703548431396484,1765054361.896457
182,-47.703548431396484,1765054375.7086453
183,-47.703548431396484,1765054389.390474
184,-47.703548431396484,1765054403.1117811
185,-47.703548431396484,1765054417.211366
186,-47.703548431396484,1765054431.8300993
187,-47.703548431396484,1765054445.7810884
188,-47.703548431396484,1765054460.681399
189,-47.703548431396484,1765054474.6700938
190,-47.703548431396484,1765054487.825998
191,-47.703548431396484,1765054500.9773674
192,-47.703548431396484,1765054514.934824
193,-47.703548431396484,1765054528.337859
194,-47.703548431396484,1765054542.9460578
195,-47.703548431396484,1765054556.9499314
196,-47.703548431396484,1765054571.7418227
197,-47.703548431396484,1765054586.8216038
198,-47.703548431396484,1765054601.2505682
199,-47.703548431396484,1765054614.5756967
200,-47.703548431396484,1765054728.103993
201,-47.703548431396484,1765054742.2665598
202,-47.703548431396484,1765054757.0982647
203,-47.703548431396484,1765054771.8843062
204,-47.703548431396484,1765054785.5802066
205,-47.703548431396484,1765054800.251542
206,-47.703548431396484,1765054814.474834
207,-47.703548431396484,1765054828.9787598
208,-47.703548431396484,1765054843.8619564
209,-47.703548431396484,1765054858.6939275
210,-47.703548431396484,1765054873.0816383
211,-47.703548431396484,1765054889.0611913
212,-47.703548431396484,1765054903.6039453
213,-47.703548431396484,1765054918.1444306
214,-47.703548431396484,1765054932.0921383
215,-47.703548431396484,1765054946.4520829
216,-47.703548431396484,1765054960.6487007
217,-47.70354461669922,1765054974.3416896
218,-47.703548431396484,1765054987.9449363
219,-47.703548431396484,1765055001.6272755
220,-47.703548431396484,1765055110.768584
221,-47.703548431396484,1765055124.5264156
222,-47.703548431396484,1765055138.6188457
223,-47.703548431396484,1765055152.6421235
224,-47.703548431396484,1765055166.3714378
225,-47.703548431396484,1765055180.0477467
226,-47.703548431396484,1765055193.7824886
227,-47.703548431396484,1765055208.9238813
228,-47.703548431396484,1765055223.2439575
229,-47.703548431396484,1765055237.2709327
230,-47.703548431396484,1765055250.8396454
231,-47.703548431396484,1765055265.7183518
232,-47.703548431396484,1765055279.9442759
233,-47.703548431396484,1765055293.8196476
234,-47.703548431396484,1765055308.610171
235,-47.703548431396484,1765055322.198827
236,-47.703548431396484,1765055335.7387588
237,-47.703548431396484,1765055348.5878067
238,-47.703548431396484,1765055363.0875554
239,-47.703548431396484,1765055376.3630733
